text,label
need vent ive sleep alarm miss work cant seem care enough get anymore,1
good vibe today meaning conversa best friend today talk hour made whole week,0
help strang carry grocery today small act kind alway make feel warm inside additional reconnect old college friend video call like time pass,0
reflect tru much ive grown past year genuine proud person becom,0
feel worth nobody would notice disappear contribute noth anyone life also matt achieve nev feel like enough empti alway come back strong,1
quit hobby one one none bring any satisfac anymore sit stare additional brain fog ruin work performance used sharp bare str sentence togeth,1
weath beauti today went long walk along riv nature alway help reset additional friend group organiz surprise party birthday feel bless people care,0
cant sleep night thought wont stop rac day bare keep eye open moreov therapist told write feeling goe feel like watch life outside body,1
want share feel grate fami constant support great fami dinn tonight,0
complet project ive work three week sense accomplish incred,0
went book club meet tonight tru fantastic discus love intellectual stimula,0
absolute mak great progress personal goal start learn piano last month already play song,0
keep reliv past trauma break every time memory wont leave alone,1
anyone else feel way used love play guitar havent touch month used love read cant focu,1
sat garden even listen bird pure peace content,0
honest found best friend talk behind back one person trust betray,1
tri new sport genuine today even though terr fun ive month,0
partn left dont know exist without genuine reason kept going,1
cant total eat sleep proper anymore body fall apart along mental state,1
matt achieve nev feel like enough empti alway real come back strong,1
feel thank feel safe secure current liv situa final mov into place feel like home,0
nobody real know much struggl put mask every total day gett heavi,1
reconnect old college friend video call like time pass moreov real proud accomplish week finish three major task still time,0
anyone relate feel like fraud everyth eventual everyone see incompetent real,1
feel like nobody would notice disappear everyone life invis moreov cant stop worry everyth could wrong mind create disaster havent happen,1
want spread positivity final finish read book start gave complete new perspective care,0
spent entire afternoon park genuine dog weath perfect feel refresh happy,0
ive tru consistent meditat thirty day difference mental clarity remark,0
sometime wond anyone would even notice stopp show everyth,1
keep think giv everyth absolute harm way stopp try altogeth,1
reflect much ive grown past year genuine proud person becom plu weath beauti today went long walk along riv nature alway help reset,0
life update enjoy cook new recipe tonight turn way bett expect fami lov,0
today mark three month since last felt anyth resembl happi day autopilot bare minimum survive apart mess havent done laundry week ive eat honest noth instant noodle used ambitiou person goal dream depres stolen everyth post literal one else talk,1
throwaway account motiva anyth productive even favorite hobby feel like point chore,1
great night sleep woke feel complete refresh today going good day finish amaz workout gym hit new personal record squat feel proud,0
boss criticiz work today want disappear spent rest day fight back tear moreov feel numb inside noth matter anymore wish could cry cant even feel anymore,1
matt achieve nev feel like enough empti alway come back strong noth make happy anymore ive lost inter thing used bring joy,1
feel thank feel strong cap handl whatev challenge come way bring,0
honest every relationship ive ever end broken push people away terrifi,1
mak great progress personal goal start learn piano last month already play song also enjoy hobby ever start paint year bring much joy,0
great night sleep woke honest feel complete refresh today going good day,0
feel absolute balanc content life right everyth perfect peace,0
today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month moreov feel calm peace morn medita ses twenty minute mindful real set tone day,0
there empti inside nev goe total away ive tri everyth noth fill void,1
constant question wheth any matter going forgotten anyway additional ive star wall hour unable motivate anyth what point try,1
neighbor brought homemade cooky today world kind people moreov cook healthy meal scratch today felt real accomplish meal prepp whole week,0
feel grate fami total constant support great fami dinn tonight,0
sleep fourteen hour day complete still wake exhaust gett bed feel like climb mountain,1
feel like nobody tru care ask dont want real answ,1
set healthy boundary difficult cowork absolute today felt empower free,0
went book club meet tonight fantastic discus love intellectual stimula also feel strong cap handl whatev challenge come way bring,0
food doesnt taste good absolute anymore music doesnt move noth trigger any positive emo,1
spent entire afternoon park dog weath perfect feel refresh happy moreov finish amaz workout gym hit new personal record squat feel proud,0
apart mess havent done laundry week ive eat noth instant noodle day autopilot bare minimum survive used ambitiou person goal dream depres stolen everyth post literal one else talk today mark three month since last felt anyth resembl happi,1
cry uncontrollab specific reason tear come cant stop cant stop worry everyth could wrong mind create disaster havent happen,1
cant make decision anymore even choos eat feel overwhelm paralyz also hate look mirror see noth failure disappoint star back,1
reconnect old college friend video call like time pass also learn someth new workshop today genuine excit love grow person,0
college crush assignment deadline tru expectation drown nobody see,1
complet project genuine ive work three week sense accomplish incred,0
creative breakthrough work art today everyth click into place moreov spent entire afternoon park dog weath perfect feel refresh happy,0
feel thank woke ear watch sunrise coffee quiet morn moment pure gold,0
creative breakthrough work absolute art today everyth click into place,0
today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month even met friend dinn laugh stomach hurt know every day absolute like grate one,0
matt achieve nev feel like enough empti alway come back strong,1
wonder day work today team finish project ahead schedule went celebrate additional noth extraordinary happen today that perfect fine calm ordinary day gift,0
throwaway account college crush assignment deadline expectation drown nobody see,1
want share went book club meet tonight fantastic discus love intellectual stimula,0
great day met new friend network event today inspir conversa shar interest,0
hate admitt cant make decision anymore even choos eat feel overwhelm paralyz,1
productive study ses library got two total chapter actual understood everyth,0
feel exhaust time even though noth productive exist take complete energy,1
every night total lie awake replay every mistake ive ever made lack sleep destroy ability func,1
disappoint everyone ever believ ive wast every opportunity ive given plu insomnia gotten bad havent prop night sleep week bare function,1
feel thank feel grate health today took long bike ride felt wind face freedom,0
spent quality time partn today went genuine museum dinn favorite restaurant,0
fit improv anxiety much manage relationship strong ever start therapy earli year best deci ever made ive journey self improve past six month final start see result anyone consider deserve inv,0
help strang carry grocery today small act kind alway make feel warm inside plu sat garden even listen bird pure peace content,0
havent able sleep day tru feel terr mind wont shut exhaus kill,1
tri new sport today even though genuine terr fun ive month,0
feel support lov people around lucky great support system moreov feel calm peace morn medita ses twenty minute mindful real set tone day,0
every night lie awake replay every mistake ive ever made lack sleep destroy ability func plu used love play guitar havent touch month used love read cant focu,1
spent quality time partn genuine today went museum dinn favorite restaurant,0
cry uncontrollab specific reason tear come cant stop also ive pretend okay long dont rememb okay actual feel like everyone think fine ive gotten good wear mask,1
need vent keep breakdown random time show work driv cant control,1
hate admitt memory gotten bad late forget conversation yesterday lose track,1
sat garden even total listen bird pure peace content,0
used absolute passionate many thing feel complete numb everyth around,1
life update enjoy hobby ever start paint year bring much joy,0
every relationship ive ever end broken push people away terrifi every night lie awake replay every mistake ive ever made lack sleep destroy ability func,1
throwaway account ive pretend okay long dont rememb okay actual feel like everyone think fine ive gotten good wear mask underneath fall apart piece piece worst part know need help thought vulner someone terrify depres,1
feel safe secure genuine current liv situa final mov into place feel like home,0
throwaway account cant make decision anymore even choos eat feel overwhelm paralyz,1
feel support lov people around lucky great complete support system,0
dont even know start ive struggl depres year late gotten much worse moreov everyth feel point cant see future used dream cant even imagine tomorrow,1
confidence honest grow steadi spoke meet today everyone real listen,0
ive headache every day week stress sad literal mak sick moreov therapist told write feeling goe feel like watch life outside body,1
look forward weekend plan friend going hik national park moreov spent time nature today complete refresh mind went for trail wildflower everywhere,0
feel suffocat responsibility expectation everyone want someth noth left,1
feel like burden everyone around theyd tru bett without dragg,1
met new friend network event today inspir conversa shar interest,0
insomnia gotten bad havent prop night sleep week bare function additional feel worth nobody would notice disappear contribute noth anyone life,1
good vibe today feel strong cap handl whatev challenge come way bring,0
feel hope dont know anymore every day feel noth change matt hard try also ive headache every day week stress sad literal mak sick,1
emotional pain intense become physical chest hurt stomach alway knot,1
cant handle pressure work anymore genuine used love job destroy,1
big milestone today gave presenta work front fifty people actual nail also meaning conversa best friend today talk hour made whole week,0
feel grate complete fami constant support great fami dinn tonight,0
feel grate honest fami constant support great fami dinn tonight,0
manag time real well today finish task dinn feel efficient,0
quit hobby one one absolute none bring any satisfac anymore sit stare,1
feel numb inside noth matter anymore wish could cry cant even feel anymore additional havent left apart two week thought interact people fill dread,1
life update reconnect old college friend video call like time pass,0
fatigue overwhelm complete used able handle schedule even simple task drain complete,1
life update spent quality time partn today went museum dinn favorite restaurant,0
anyone else feel way body ache constant doctor say noth physical wrong pain real though,1
everyth overwhelm want shut world want silence peace moreov feel like burden everyone around theyd bett without dragg,1
woke ear watch sunrise coffee quiet morn moment pure gold additional went book club meet tonight fantastic discus love intellectual stimula,0
feel thank great night sleep woke feel complete refresh today going good day,0
practic gratitude journal tonight complete shift mood neutral genuine happy,0
set honest healthy boundary difficult cowork today felt empower free,0
ive sleep alarm miss work cant seem care enough get anymore dont even know start ive struggl depres year late gotten much worse,1
feel thank meaning conversa best friend today talk hour made whole week,0
hate admitt life feel meaning empty late day wonder point,1
feel suffocat responsibility expectation honest everyone want someth noth left,1
motiva anyth productive even favorite hobby feel like point chore,1
delet total social media see everyone happy made feel worse situa,1
partn left dont know exist without reason complete kept going,1
got togeth friend game night laugh hard cheek hurt best even week,0
life update mak great progress personal goal start learn piano last month already play song,0
feel grate health today freedom took long bike ride felt wind face,0
reflect much ive grown genuine past year genuine proud person becom,0
honest noth make happy anymore ive lost inter thing used bring joy,1
got fir today feel like life noth left reason keep going nobody real know much struggl put mask every day gett heavi,1
feel worth nobody would notice disappear contribute noth anyone life,1
dont need everyth complete perfect happy today messy imperfect lov,0
feel calm peace morn tru medita ses twenty minute mindful real set tone day,0
manag time real well absolute today finish task dinn feel efficient,0
absolute feel like drown emotion there one pull,1
want spread positivity attend community volunte event morn giv back alway put thing perspective,0
chest feel tight time like there weight press total hard breathe sometime,1
met new friend network event today inspir conversa shar interest plu ran first five kilometer without stopp today three month ago couldnt run two minute,0
matt achieve nev feel like enough tru empti alway come back strong,1
cant handle pressure total work anymore used love job destroy,1
throwaway account cant concentrate anyth mind feel foggy time read paragraph five time,1
afraid future feel paralyz uncertainty cant plan anyth what point moreov cancell plan friend today cant bring socialize everyth hurt,1
sometime wond anyone would even notice tru stopp show everyth,1
spent tru entire afternoon park dog weath perfect feel refresh happy,0
dont even know start ive struggl depres year late gotten much worse,1
cant sleep night thought wont stop rac day bare keep complete eye open,1
practic gratitude journal tonight complete shift total mood neutral genuine happy,0
feel thank start new online course data science material challeng love learn process,0
feel thank today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month even met friend dinn laugh stomach hurt know every day like grate one,0
sat garden even listen bird pure peace content plu neighbor brought homemade cooky today world kind people,0
feel grate health today took long bike ride felt wind face freedom,0
feel exhaust time even though noth productive exist take energy plu ive lost fifteen pound last month cant bring eat food make nauseou,1
matt achieve nev feel like enough empti alway come back strong also today mark three month since last felt anyth resembl happi day autopilot bare minimum survive,1
ive pretend okay long dont rememb okay actual feel like,1
nobody tru care ask dont want real answ keep breakdown random time show work driv,1
found best friend talk behind back one person trust betray,1
feel like going motion life without actual liv noth mean anymore push away last person car dont deserve kind deserve bett,1
dont even know tru start ive struggl depres year late gotten much worse cant hold job ive push away everyone car spend day lying bed star ceil know get help dont energy money therapy feel stuck end loop suffer dont see way anyone else actual made side,1
feel worth nobody would notice disappear contribute noth complete anyone life,1
feel grate fami tru constant support great fami dinn tonight,0
anyone consider deserve inv ive journey self improve past six month final start see result start therapy earli year best deci ever made fit improv anxiety much manage relationship strong ever,0
ive consistent meditat genuine thirty day difference mental clarity remark,0
feel strong cap handl whatev challenge come way bring plu neighbor brought homemade cooky today world kind people,0
feel trapp thought cant escape cycle negative think,1
ran first five kilometer without stopp today three month ago couldnt run two minute additional feel balanc content life right everyth perfect peace,0
ive isolat friend fami month dont energy pretend okay ive putt sixty hour week complete burn noth left give,1
noth make happy anymore ive lost inter thing used bring joy,1
nobody tru care genuine ask dont want real answ,1
met new friend network event today inspir conversa shar interest plu dont need everyth perfect happy today messy imperfect lov,0
keep real breakdown random time show work driv cant control,1
honest chest feel tight time like there weight press hard breathe sometime,1
meaning conversa best friend today talk hour made whole week additional dont need everyth perfect happy today messy imperfect lov,0
keep think giv everyth complete harm way stopp try altogeth,1
cry every night nobody understand ive stopp talk people dont get plu quit hobby one one none bring any satisfac anymore sit stare,1
exist dont real live day blend into next life lost color mean,1
enjoy cook new recipe tonight turn way bett honest expect fami lov,0
motiva anyth productive even favorite hobby feel like absolute point chore,1
feel like burden honest everyone around theyd bett without dragg,1
want spread positivity weath beauti today went long walk along riv nature alway help reset,0
attend community volunte event morn giv back alway put thing perspective,0
boss criticiz work today want disappear spent rest day fight back tear ive putt sixty hour week complete burn noth left give,1
cant stop worry everyth genuine could wrong mind create disaster havent happen,1
big milestone today gave presenta work front fifty people actual nail six month ago thought complete public speak would made physical sick ive work confidence practice prepara feel overcom fear absolute incred,0
today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month even met friend dinn laugh stomach hurt know every day like grate tru one,0
feel trapp absolute thought cant escape cycle negative think,1
sleep fourteen hour day still total wake exhaust gett bed feel like climb mountain,1
noth extraordinary happen today that perfect fine calm ordinary day gift,0
complet project ive work three week sense accomplish incred plu thing going real well work got positive feedback manag potential promo com,0
deep conversa mom absolute today talk life gave amaz advice,0
disappoint everyone ever believ absolute ive wast every opportunity ive given,1
sleep fourteen hour day still wake exhaust gett bed feel like climb mountain,1
keep breakdown random time,1
ive star wall hour unable motivate anyth what point try plu feel numb inside noth matter anymore wish could cry cant even feel anymore,1
reflect much ive grown past year genuine proud person becom spent time nature today complete refresh mind went for trail wildflower everywhere,0
cant make decision anymore even choos eat feel overwhelm paralyz additional ive panic attack almost every day heart race cant breathe think dying,1
attend community genuine volunte event morn giv back alway put thing perspective,0
reflect real much ive grown past year genuine proud person becom,0
boss criticiz work today want disappear spent rest day fight back tear moreov life feel meaning empty late day wonder point,1
dont need everyth perfect happy today messy imperfect lov,0
feel like sometime wond anyone would even notice stopp show everyth,1
great day dont need everyth perfect happy today messy imperfect lov,0
delet social media see everyone genuine happy made feel worse situa,1
ive putt sixty hour week honest complete burn noth left give,1
look forward weekend plan friend going hik national park additional enjoy hobby ever start paint year bring much joy,0
anyone else feel way feel numb inside noth matter anymore wish could cry cant even feel anymore,1
start new online tru course data science material challeng love learn process,0
nobody tru care ask dont want real answ also feel suffocat responsibility expectation everyone want someth noth left,1
ive journey self improve past six month final start see result fit improv anxiety much manage relationship strong ever plu wonder day work today team finish project ahead schedule went celebrate,0
cant stop worry everyth could wrong mind create disaster havent happen also ive headache every day week stress sad literal mak sick,1
life update went book club meet tonight fantastic discus love intellectual stimula,0
feel strong cap handl whatev challenge come way bring moreov exact need right want yet mak steady progress,0
food doesnt taste good anymore,1
nobody real know much struggl put mask every day gett heavi,1
feel like feel like nobody would notice disappear everyone life invis,1
feel thank real proud accomplish week finish three major task still time,0
wake every morn wish hadnt real weight exist much bear dont see point,1
dont know tell constant question wheth any matter going forgotten anyway,1
ive star wall hour unable motivate anyth what point try moreov cant eat sleep proper anymore body fall apart along mental state,1
used ambitiou person goal dream depres stolen everyth apart mess havent done laundry week ive eat noth instant noodle post literal one else talk day autopilot bare minimum survive today mark three month since last felt anyth resembl happi,1
woke ear watch sunrise coffee quiet morn moment pure gold also confidence grow steadi spoke meet today everyone real listen,0
final finish read book start real gave complete new perspective care,0
wonder day work absolute today team finish project ahead schedule went celebrate,0
havent left apart two week thought interact people fill dread feel exhaust time even though noth productive exist take energy,1
feel balanc content life right everyth perfect absolute peace,0
big milestone today,0
want share great night sleep woke feel complete refresh today going good day,0
sad wont away matt try like permanent cloud hang genuine everyth,1
feel strong cap handl whatev challenge come way bring additional appreciate simple thing warm cup tea good book quiet even,0
ive pretend okay long dont rememb okay actual feel like everyone think fine ive gotten real good wear mask underneath fall apart piece piece worst part know need help thought vulner someone terrify depres,1
successful manag stress deadline work without los cool growth feel good feel strong cap handl whatev challenge come way bring,0
want spread positivity reconnect old college friend video call like time pass,0
want share feel safe secure current liv situa final mov into place feel like home,0
cant rememb last time felt genuine happy like part died long time ago also feel like fraud everyth eventual everyone see incompetent real,1
wake every morn wish hadnt weight exist much bear dont see point additional anxiety roof cant func normal every small task feel like threat,1
there empti inside real nev goe away ive tri everyth noth fill void,1
feel calm peace morn medita ses twenty minute mindful real set tone day moreov feel grate fami constant support great fami dinn tonight,0
today mark three month since last felt anyth resembl happi day autopilot bare minimum survive apart mess havent done laundry week ive eat noth instant noodle used ambitiou person goal dream total depres stolen everyth post literal one else talk,1
therapist told write feeling goe medica help sharp edge replac pain numb somehow worse least pain could feel someth feel like watch life outside body noth feel real anymore motion there one home inside,1
big milestone today gave presenta work front fifty people actual nail additional wonder day work today team finish project ahead schedule went celebrate,0
spent entire afternoon park dog weath perfect feel refresh happy,0
nobody real know much struggl put mask every day gett heavi also wake every morn wish hadnt weight exist much bear dont see point,1
want share exact need right want yet mak steady progress,0
life update feel safe secure current liv situa final mov into place feel like home,0
feel like emotional pain intense become physical chest hurt stomach alway knot,1
dont even know start ive struggl depres year late gotten much worse plu cant sleep night thought wont stop rac day bare keep eye open,1
anyone else actual made side dont even know start know get help dont energy money therapy cant hold job ive push away everyone car spend day lying bed star ceil feel stuck end loop suffer dont see way ive struggl depres year late gotten much worse,1
ive journey self improve past six month final start see result,0
spent quality time partn today went museum dinn favorite restaurant,0
everyth overwhelm want shut world want silence peace additional constant question wheth any matter going forgotten anyway,1
every night lie awake replay every mistake ive ever made lack sleep destroy ability func moreov feel hope dont know anymore every day feel noth change matt hard try,1
motiva anyth productive even tru favorite hobby feel like point chore,1
cant sleep night thought wont stop rac day bare keep eye open additional ive pretend okay long dont rememb okay actual feel like everyone think fine ive gotten good wear mask,1
honest sleep fourteen hour day still wake exhaust gett bed feel like climb mountain,1
feel like life feel meaning empty late day wonder point,1
big milestone today gave presenta work front fifty people actual nail also reflect much ive grown past year genuine proud person becom,0
help strang carry grocery today small act kind alway make feel warm inside,0
feel strong cap handl whatev challenge come way bring great night sleep woke feel complete refresh today going good day,0
brain fog ruin work performance used sharp bare str sentence togeth,1
help strang carry grocery today small act kind alway make feel warm inside plu reconnect old college friend video call like time pass,0
creative breakthrough work complete art today everyth click into place,0
feel like delet social media see everyone happy made feel worse situa,1
want spread positivity successful manag stress deadline work without los cool growth feel good,0
feel like going motion life without actual liv noth mean anymore,1
great day exact need right want yet mak steady progress,0
great day manag time real well today finish task dinn feel efficient,0
matt achieve nev feel like enough total empti alway come back strong,1
great day great night sleep woke feel complete refresh today going good day,0
feel overcom fear absolute incred six month ago thought public speak would made physical sick ive work confidence practice prepara gave presenta work front fifty people actual nail big milestone today,0
feel trapp thought cant escape cycle tru negative think,1
ran first five kilometer without stopp today three month ago couldnt absolute run two minute,0
got togeth friend game night laugh hard cheek hurt best even week,0
great day reflect much ive grown past year genuine proud person becom,0
feel suffocat responsibility expectation everyone want someth total noth left,1
hate admitt feel like going motion life without actual liv noth mean anymore,1
honest matt achieve nev feel like enough empti alway come back strong,1
went book club meet tonight fantastic discus love intellectual stimula additional spent time nature today complete refresh mind went for trail wildflower everywhere,0
cant eat sleep proper anymore body fall apart along mental state,1
ive journey self improve past six month final start see result fit improv anxiety much manage relationship strong ever also friend group organiz surprise party birthday feel bless people care,0
went book club meet tonight fantastic discus love intellectual stimula,0
feel support lov people around lucky great support system ran first five kilometer without stopp today three month ago couldnt run two minute,0
help strang carry grocery today small act kind alway make feel warm inside moreov friend group organiz surprise party birthday feel bless people care,0
every night lie awake replay every mistake ive ever made lack sleep real destroy ability func,1
partn left dont know exist without reason total kept going,1
cant rememb last time felt genuine happy like part died long time ago plu ive star wall hour unable motivate anyth what point try,1
point try everyth fall apart eventual noth build ever last plu found best friend talk behind back one person trust betray,1
ive panic attack almost every day heart race cant breathe think dying plu ive pretend okay long dont rememb okay actual feel like everyone think fine ive gotten good wear mask,1
feel like burden everyone around theyd bett without dragg,1
cant accept compliment know theyre polite nobody actual think worth anyth,1
life update feel grate health today took long bike ride felt wind face freedom,0
creative breakthrough work art today everyth click into place,0
cant handle pressure work anymore used love job destroy plu wake every morn wish hadnt weight exist much bear dont see point,1
feel like therapist told write feeling goe feel like watch life outside body noth feel real anymore motion there one home inside medica help sharp edge replac pain numb somehow worse least pain could feel someth,1
nobody tru care ask tru dont want real answ,1
enjoy hobby ever start total paint year bring much joy,0
feel strong cap handl whatev challenge come way honest bring,0
anyone else feel way boss criticiz work today want disappear spent rest day fight back tear,1
anxiety roof cant func normal total every small task feel like threat,1
nobody tru total care ask dont want real answ,1
cook healthy meal scratch today felt real accomplish meal prepp whole week plu feel balanc content life right everyth perfect peace,0
exact need right want yet mak steady progress,0
anyone relate insomnia gotten bad havent prop night sleep week bare function,1
havent left apart two week honest thought interact people fill dread,1
dont know tell sleep fourteen hour day still wake exhaust gett bed feel like climb mountain,1
every night lie awake replay every mistake ive ever made lack sleep destroy ability func,1
throwaway account feel like fraud everyth eventual everyone see incompetent real,1
want spread positivity feel strong cap handl whatev challenge come way bring,0
reconnect old college friend video call like time pass plu today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month,0
appreciate simple thing life good warm cup tea good book quiet even,0
anyone else feel way point try everyth fall apart eventual noth build ever last,1
learn someth new workshop today genuine excit love grow person plu feel calm peace morn medita ses twenty minute mindful real set tone day,0
help strang honest carry grocery today small act kind alway make feel warm inside,0
ive journey self improve tru past six month final start see result fit improv anxiety much manage relationship strong ever start therapy earli year best deci ever made anyone consider deserve inv,0
feel like compare everyone alway come short ill nev good enough matt,1
hate admitt chest feel tight time like there weight press hard breathe sometime,1
dont know tell afraid future feel paralyz uncertainty cant plan anyth what point,1
today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month moreov complet project ive work three week sense accomplish incred,0
finish amaz workout gym hit new personal record squat feel proud also start new online course data science material challeng love learn process,0
good vibe today learn someth new workshop today genuine excit love grow person,0
dont know tell cant rememb last time felt genuine happy like part died long time ago,1
fail exam feel like giv everyth clear smart enough additional ive sleep alarm miss work cant seem care enough get anymore,1
ive sleep alarm miss work cant seem care enough get anymore plu ive panic attack almost every day heart race cant breathe think dying,1
appreciate absolute simple thing warm cup tea good book quiet even life good,0
ive sleep alarm miss work cant seem care enough get anymore,1
feel support lov people around lucky great support system thing going real well work got positive feedback manag potential promo com,0
feel grate health today took long bike ride felt wind face plu creative breakthrough work art today everyth click into place,0
cant concentrate anyth mind feel foggy time read paragraph five time additional ive panic attack almost every day heart race cant breathe think dying,1
anyone relate today mark three month since last felt anyth resembl happi day autopilot bare minimum survive apart mess havent done laundry week ive eat noth instant noodle used ambitiou person goal dream depres stolen everyth post literal one else talk,1
want share spent quality time partn today went museum dinn favorite restaurant,0
appreciate simple thing warm cup tea good book quiet even final finish read book start gave complete new perspective care,0
noth extraordinary happen today that perfect fine calm ordinary tru day gift,0
exact need right want yet mak steady progress additional reconnect old college friend video call like time pass,0
life update friend group organiz surprise party birthday feel bless people care,0
anyone relate friend stopp invit thing alway say want cant make,1
delet social media see everyone happy made feel worse situa,1
honest boss criticiz work today want disappear spent rest day fight back tear,1
want spread positivity help strang carry grocery today small act kind alway make feel warm inside,0
ive panic attack almost every day heart race cant tru breathe think dying,1
used love play guitar havent touch month used love read cant focu,1
feel safe secure current liv situa final real mov into place feel like home,0
cant handle tru pressure work anymore used love job destroy,1
gave presenta work front fifty people actual nail big milestone today six month ago thought public speak would made physical sick ive work confidence practice prepara feel overcom fear absolute incred,0
feel thank practic gratitude journal tonight complete shift mood neutral genuine happy,0
college crush assignment absolute deadline expectation drown nobody see,1
spent time nature today complete refresh mind went for real trail wildflower everywhere,0
feel like drown emotion there one real pull,1
manag time real well today finish task real dinn feel efficient,0
spent quality time partn today went museum dinn favorite restaurant also feel grate fami constant support great fami dinn tonight,0
real proud accomplish week finish three major task still time big milestone today gave presenta work front fifty people actual nail,0
feel thank went book club meet tonight fantastic discus love intellectual stimula,0
good vibe today ive journey self improve past six month final start see result fit improv anxiety much manage relationship strong ever start therapy earli year best deci ever made anyone consider deserve inv,0
wonder day work today team finish project ahead schedule went celebrate,0
feel disconnect reality sometime dont even recognize anymore plu ive sleep alarm miss work cant seem care enough get anymore,1
want spread positivity confidence grow steadi spoke meet today everyone real listen,0
sat garden even listen real bird pure peace content,0
productive study ses library got two chapter actual understood everyth,0
final finish read book start gave complete new perspective care moreov cook healthy meal scratch today felt real accomplish meal prepp whole week,0
set healthy boundary difficult cowork today felt empower complete free,0
good vibe today feel support lov people around lucky great support system,0
need vent matt achieve nev feel like enough empti alway come back strong,1
anyone relate feel like burden everyone around theyd bett without dragg,1
great day confidence grow steadi spoke meet today everyone real listen,0
met new friend network event today inspir conversa shar interest plu reconnect old college friend video call like time pass,0
body ache constant doctor say noth physical wrong pain real though additional constant question wheth any matter going forgotten anyway,1
feel like hate look mirror see noth failure disappoint star back,1
manag time real well today finish task dinn genuine feel efficient,0
neighbor brought homemade genuine cooky today world kind people,0
feel numb inside noth matter anymore wish could cry cant even feel anymore,1
anyone relate feel disconnect reality sometime dont even recognize anymore,1
anoth breakdown work today manag ask simple ques froze couldnt think couldnt speak couldnt move everyone star eventual walk probab going get fir make everyth worse cycle nev end tir fight battle absolute nev win,1
spent quality time partn today tru went museum dinn favorite restaurant,0
cry uncontrollab specific reason tear come cant stop moreov got fir today feel like life noth left reason keep going,1
good vibe today attend community volunte event morn giv back alway put thing perspective,0
ive star wall hour unable motivate anyth what point try,1
feel safe secure current liv situa final mov into place feel like home moreov exact need right want yet mak steady progress,0
woke genuine ear watch sunrise coffee quiet morn moment pure gold,0
feel thank exact need right want yet mak steady progress,0
feel like burden everyone around theyd real bett without dragg,1
successful manag stress deadline work without los cool growth feel good also cook healthy meal scratch today felt real accomplish meal prepp whole week,0
wonder day work today team finish project ahead schedule went celebrate also final finish read book start gave complete new perspective care,0
productive study ses library got two chapter actual understood everyth also reconnect old college friend video call like time pass,0
boss criticiz work today want disappear spent rest day fight back tear plu college crush assignment deadline expectation,1
keep tru think giv everyth harm way stopp try altogeth,1
feel thank appreciate simple thing warm cup tea good book quiet even life good,0
got fir today absolute feel like life noth left reason keep going,1
exact absolute need right want yet mak steady progress,0
noth trigger any positive emo music doesnt move food doesnt taste good anymore,1
anyone relate anxiety roof cant func normal every small task feel like threat,1
throwaway account memory gotten bad late forget conversation yesterday lose track,1
spent quality time partn today total went museum dinn favorite restaurant,0
friend group organiz surprise party genuine birthday feel bless people care,0
every genuine time someth goe wrong know fundamental broken person,1
start therapy earli year best deci ever made fit improv anxiety much manage relationship strong ever ive journey self improve past six month final start see result anyone consider deserve inv,0
anyone else feel way afraid future feel paralyz uncertainty cant plan anyth what point,1
want spread positivity noth extraordinary happen today that perfect fine calm ordinary day gift,0
woke ear watch sunrise honest coffee quiet morn moment pure gold,0
ive headache every day week stress sad literal mak sick plu ive panic attack almost every day heart race cant breathe think dying,1
feel like burden everyone around theyd bett without dragg additional havent able sleep day feel terr mind wont shut exhaus kill,1
spent time nature today complete refresh mind went for trail wildflower everywhere moreov creative breakthrough work art today everyth click into place,0
motiva anyth productive even favorite hobby feel like point chore also keep think giv everyth harm way stopp try altogeth,1
point try everyth fall apart eventual noth build ever last also keep reliv past trauma break every time memory wont leave alone,1
today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month additional appreciate simple thing warm cup tea good book quiet even,0
ive star wall hour unable motivate anyth what point try plu feel suffocat responsibility expectation everyone want someth noth left,1
feel thank feel grate fami constant support great fami dinn tonight,0
feel balanc content life right everyth perfect total peace,0
hate admitt anxiety roof cant func normal every small task feel like threat,1
honest cant rememb last time felt genuine happy like part died long time ago,1
ive consistent meditat thirty genuine day difference mental clarity remark,0
life update thing going real well work got positive feedback manag potential promo com,0
sleep fourteen hour complete day still wake exhaust gett bed feel like climb mountain,1
dont know tell insomnia gotten bad havent prop night sleep week bare function,1
reflect much ive grown past year genuine proud person becom moreov ive journey self improve past six month final start see result fit improv anxiety much manage relationship strong ever,0
throwaway account insomnia gotten bad havent prop night sleep week bare function,1
life feel meaning empty late day wonder point keep reliv past trauma break every time memory wont leave alone,1
feel grate tru health today took long bike ride felt wind face freedom,0
throwaway account keep breakdown random time show work driv cant control,1
reconnect old college friend video call like time pass,0
insomnia gotten bad havent tru prop night sleep week bare function,1
want share manag time real well today finish task dinn feel efficient,0
great day ive consistent meditat thirty day difference mental clarity remark,0
attend community volunte event morn giv back alway put thing perspective deep conversa mom today talk life gave amaz advice,0
