text,label
Throwaway account because i feel exhausted all the time even though I do nothing productive. Just existing takes all my energy.,1
Life update: i appreciate the simple things more now. A warm cup of tea a good book a quiet evening. Life is good.,0
Good vibes today. had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.,0
Does anyone else feel this way? my partner left me and I don't know how to exist without them. They were the only reason I kept going.,1
Spent the entire afternoon at the park honestly with my dog. The weather was perfect and I feel so refreshed and happy.,0
I can't concentrate on anything my mind feels foggy all the time. I read the same paragraph five times.,1
I just need to vent. i wake up every morning wishing I hadn't. The weight of existing is too much to bear and I don't see the point.,1
College is crushing genuinely me. The assignments the deadlines the expectations. I'm drowning and nobody sees it.,1
Everything overwhelms me and I completely want to shut the world out. I just want silence and peace.,1
Completed a project I've been working on for three weeks. The sense of accomplishment is incredible.. moreover. I feel strong and capable of handling whatever challenges come my way. Bring it on.,0
I have been crying uncontrollably for no specific reason. The tears just come and I can't stop them.,1
Good vibes today. ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.,0
I just need to vent. i have no motivation to do anything productive. Even my favorite hobbies feel like pointless chores now.,1
College is crushing me. The assignments the deadlines the expectations. I'm drowning and nobody sees it.,1
Woke up early and watched the sunrise with my honestly coffee. These quiet morning moments are pure gold.,0
A warm cup of tea a good book a quiet evening.. Life is good.. I appreciate the simple things more now.,0
Spent quality time with my partner today. We went to a museum and then had dinner at really our favorite restaurant.,0
I'm feeling optimistic about totally the future and excited about my plans for the new year.,0
I had another breakdown at work today. My manager asked me a simple question and I just froze. Couldn't think couldn't speak couldn't move,1
I really just found out my best friend has been talking behind my back. The one person I trusted betrayed me.,1
Everything overwhelms me and I want to shut the world out. I just want silence and peace.,1
I feel like I'm just going through the motions of life without actually living. Nothing has meaning anymore.. plus. My chest feels tight all the time like there's a weight pressing down on me. It's hard to breathe sometimes.,1
Cooked a healthy meal from scratch today and felt really accomplished. Meal prepping for the whole week.. additionally. Enjoying my hobbies more than ever. Started painting again after years and it brings me so much joy.,0
Today marks three months since I last felt anything resembling happiness. I go through my day on autopilot doing the bare minimum to survive. My apartment is a mess I haven't done laundry in weeks and I've absolutely been eating nothing but instant noodles. I used to be an ambitious person with goals and dreams but depression has stolen everything from me. I'm posting here because I have literally no one else to talk to.,1
I feel worthless and nobody would notice if I disappeared. I contribute nothing to anyone's life.. plus. I failed my exams again and I feel like giving up on everything. I'm clearly not smart enough for this.,1
I am constantly questioning whether any of this matters. We're all just going to be forgotten anyway.. moreover. I feel disconnected from reality and from myself. Sometimes I don't even recognize who I am anymore.,1
College is crushing me. The really assignments the deadlines the expectations. I'm drowning and nobody sees it.,1
I keep having breakdowns at random times. In the shower at work while driving. plus. I just found out my best friend has been talking behind my back. The one person I trusted betrayed me.,1
I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse. I can't hold down a job I've pushed away everyone who cared about me and I absolutely spend most days just lying in bed staring at the ceiling. I know I should get help but I don't have the energy or money for therapy. I feel stuck in this endless loop of suffering and I don't see a way out. Has anyone else been through this and actually made it to the other side.,1
I successfully managed a stressful deadline at work without losing my cool. Growth feels good.,0
Nobody truly cares honestly about how I'm doing. When they ask how are you they don't want the real answer.,1
Reconnected with an old college friend over video call. It was like no time had passed at all.. also. Helped a stranger carry their groceries today. Small acts of kindness always make me feel warm inside.,0
I feel like brain fog is ruining my work performance. I used to be sharp but now I can barely string sentences together.,1
Started a new online course in data science. The material is challenging but I love the learning process.. moreover. My friend group organized a surprise party for my birthday. I feel so blessed to have people who care.,0
Good vibes today. finally finished reading that book I started. It gave me a completely new perspective on my career.,0
I haven't left my apartment in two weeks. The thought of interacting with people totally fills me with dread.,1
Just wanted to share. had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.,0
Spent the entire afternoon at the park with my dog. The weather was perfect and I feel so refreshed and happy.. moreover. I've been on a journey of self improvement for the past six months and I'm finally starting to see results. My fitness has improved my anxiety is much more manageable and my relationships are stronger than ever,0
I've been isolating myself from friends and family for months now. I don't have the energy to pretend I'm okay.. additionally. The emotional pain is so intense it becomes physical. My chest hurts and my stomach is always in knots.,1
I can't hold down a job I've pushed away everyone who cared about me and I spend most days just lying in bed staring at the ceiling.. I know I should get help but I don't have the energy or money for therapy.. I don't even know where to start.. Has anyone else been through this and actually made it to the other side.. I've been struggling with depression for years and lately it's gotten so much worse.. I feel stuck in this endless loop of suffering and I don't see a way out.,1
I cry every night and nobody understands me. I've stopped talking to people because they just don't get it.. and. The sadness won't go away no matter what I try. It's like a permanent cloud hanging over everything.,1
Every relationship I've ever had has ended because I'm too broken. I push people away because I'm terrified.,1
I successfully managed a stressful deadline at work without losing my cool. Growth feels good.. plus. Helped a stranger carry their groceries today. Small acts of kindness always make me feel warm inside.,0
Life update: finally finished reading that book I started. It gave me a completely new perspective on my career.,0
Life update: sat in my garden this evening and just listened to the birds. Pure peace and contentment.,0
Nobody truly cares about how I'm truly doing. When they ask how are you they don't want the real answer.,1
My neighbor brought over homemade cookies today just because. The world has such really kind people in it.,0
I feel strong and capable of handling whatever challenges come my way. Bring it on.,0
I feel worthless and nobody would notice if I disappeared. I contribute nothing to anyone's life.. moreover. I compare myself to everyone and always come up short. I'll never be good enough no matter what I do.,1
The sadness won't go away no matter what I try. It's like a permanent cloud hanging really over everything.,1
No matter what I achieve it never feels like enough. The emptiness always comes back stronger than before.. and. I feel disconnected from reality and from myself. Sometimes I don't even recognize who I am anymore.,1
I haven't left my apartment in two weeks. The thought of interacting with people fills me with dread.. plus. I feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.,1
Practiced gratitude journaling tonight and it completely shifted my mood from neutral really to genuinely happy.,0
In the shower at work while driving.. I keep having breakdowns at random times.. I can't control it.,1
I cry every night and nobody understands me. I've stopped talking to people because they genuinely just don't get it.,1
I feel like I'm drowning in my own really emotions and there's no one to pull me out.,1
The emotional pain is so intense it becomes physical. My chest hurts and my stomach is always in knots.. moreover. I can't eat or sleep properly anymore. My body is falling apart along with my mental state.,1
Does anyone else feel this way? i can't remember the last time I felt genuinely happy. It's like that part of me died a long time ago.,1
I'm feeling balanced and content with my life right now. Not everything is perfect but I'm at peace.. and. Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.,0
Enjoyed cooking a new recipe tonight. It turned out way better than expected honestly and my family loved it.,0
My partner left me and I don't know how to exist without them. They were the only reason I kept going.,1
My thoughts are so scattered that I can't complete a single task. I start things and immediately forget why.. plus. I keep thinking about giving up on everything. Not in a harmful way just stopping trying altogether.,1
I feel supported and loved by the people around me. I'm lucky to have such a great support system.. moreover. Completed a project I've been working on for three weeks. The sense of accomplishment is incredible.,0
I feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.,1
I cancelled plans with friends again today. I just can't bring myself to socialize when everything hurts.. moreover. I can't accept compliments because I know they're just being polite. Nobody actually thinks I'm worth anything.,1
Just wanted to share. big milestone today. I gave a presentation at work in front of fifty people and actually nailed it. Six months ago the thought of public speaking would have made me physically sick but I've been working on my confidence through practice and preparation. The feeling of overcoming a fear is absolutely incredible.,0
I am afraid of the future and feel paralyzed by uncertainty. I can't plan anything because what's the point.. plus. I failed my exams again and I feel like giving up on everything. I'm clearly not smart enough for this.,1
Food doesn't taste good anymore. Music doesn't move me. moreover. I can't handle the pressure from work anymore. I used to love my job but now it's destroying me.,1
I feel like nobody would notice if I just disappeared from everyone's life. I'm invisible.. and. I can't handle the pressure from work anymore. I used to love my job but now it's destroying me.,1
Today was one of those days that reminds you why life is worth living. Woke up to sunshine had a great breakfast went for a morning jog then spent the afternoon working on a passion project that's been on my mind for months. plus. Managed my time really well today and finished all my tasks before dinner. Feeling efficient.,0
I feel so hopeless and I don't know what to do anymore. Every day feels the same and nothing changes no matter how hard I try.,1
I successfully managed a stressful deadline at work without losing my cool. Growth feels good.. additionally. I feel supported and loved by the people around me. I'm lucky to have such a great support system.,0
Woke up early and watched the sunrise with my coffee. These quiet morning moments are pure gold.. plus. Had a productive study session at the library. Got through two chapters and actually understood everything.,0
I keep thinking about giving up on everything. Not in a harmful way just stopping trying altogether.,1
I had another breakdown at work today. My manager asked me a simple question and I just froze. Couldn't think couldn't speak couldn't move. Everyone was staring at me and I eventually just walked out. I'm probably going to get fired which will make everything worse. The cycle never ends. I'm so tired of fighting a battle I can never win.,1
Today was one of those days that reminds you why life is worth living. Woke up to sunshine had a great breakfast went for a morning jog then spent genuinely the afternoon working on a passion project that's been on my mind for months. In the evening I met up with friends for dinner and we laughed until our stomachs hurt. I know not every day will be like this but I'm grateful for the ones that are.,0
I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse. I can't hold down a job I've pushed away everyone who cared about me and I spend most days just lying in bed staring at the ceiling. I know I should get help but I don't have the energy or money for therapy. I feel stuck in this endless loop of suffering and I don't see a way out. Has anyone else been through this and actually made it to the other side.,1
I've lost fifteen pounds in the last month because I can't bring myself to eat. Food makes me nauseous.. and. I keep having breakdowns at random times. In the shower at work while driving,1
I've been having panic attacks almost every day. My heart races and I can't breathe and I completely think I'm dying.,1
I feel supported and loved by the people around me. I'm lucky to have such a great support system.. plus. My neighbor brought over homemade cookies today just because. The world has such kind people in it.,0
Had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.. also. Enjoying my hobbies more than ever. Started painting again after years and it brings me so much joy.,0
I feel numb totally inside as if nothing matters anymore. I wish I could cry but I can't even feel that anymore.,1
I feel like i pushed away the last person who cared about me. I don't deserve their kindness and they deserve better.,1
Went to a book club meeting tonight and had a fantastic discussion. Love the intellectual stimulation.. additionally. I appreciate the simple things more now. A warm cup of tea a good book a quiet evening,0
Just wanted to share. i've been consistently meditating for thirty days now and the difference in my mental clarity is remarkable.,0
I feel safe and secure in my current living situation. honestly Finally moved into a place that feels like home.,0
My friend group organized a surprise party for my birthday. I feel so blessed to have people who care.. plus. The weather was beautiful today so I went for a long walk along the river. Nature always helps me reset.,0
Sat in my garden this evening and just listened to the birds. Pure peace and contentment.. and. Spent quality time with my partner today. We went to a museum and then had dinner at our favorite restaurant.,0
I just need to vent. i've been sleeping through my alarms and missing work. I just can't seem to care enough to get up anymore.,1
Good vibes today. had a meaningful conversation with my best friend today. We talked for hours and it made my whole week.,0
Helped a stranger carry their groceries today. Small acts of kindness always make me feel warm inside.. additionally. Reconnected with an old college friend over video call. It was like no time had passed at all.,0
Reflected on truly how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.,0
I feel worthless and nobody would notice if I disappeared. I contribute nothing to anyone's life.. also. No matter what I achieve it never feels like enough. The emptiness always comes back stronger than before.,1
I quit my hobbies one by one because none of them bring me any satisfaction anymore. I just sit and stare.. additionally. Brain fog is ruining my work performance. I used to be sharp but now I can barely string sentences together.,1
The weather was beautiful today so I went for a long walk along the river. Nature always helps me reset.. additionally. My friend group organized a surprise party for my birthday. I feel so blessed to have people who care.,0
I can't sleep at night because my thoughts won't stop racing. Then during the day I can barely keep my eyes open.. moreover. My therapist told me to write down my feelings so here goes. I feel like I'm watching my life from outside my body,1
Just wanted to share. i'm feeling grateful for my family and their constant support. Had a great family dinner tonight.,0
Completed a project I've been working on for three weeks. The sense of accomplishment is incredible.,0
Went to a book club meeting tonight and had a truly fantastic discussion. Love the intellectual stimulation.,0
I'm absolutely making great progress on my personal goals. Started learning piano last month and I can already play a few songs.,0
I keep reliving past traumas and it breaks me every time. The memories won't leave me alone.,1
Does anyone else feel this way? i used to love playing guitar but I haven't touched it in months. I used to love reading but I can't focus.,1
Sat in my garden this evening and just listened to the birds. Pure peace and contentment.,0
Honestly i just found out my best friend has been talking behind my back. The one person I trusted betrayed me.,1
Tried a new sport genuinely today and even though I was terrible at it I had the most fun I've had in months.,0
My partner left me and I don't know how to exist without them. They were the genuinely only reason I kept going.,1
I can't totally eat or sleep properly anymore. My body is falling apart along with my mental state.,1
No matter what I achieve it never feels like enough. The emptiness always really comes back stronger than before.,1
Feeling thankful. i feel safe and secure in my current living situation. Finally moved into a place that feels like home.,0
Nobody really knows how much I'm struggling. I put on a mask every totally day and it's getting heavier.,1
Reconnected with an old college friend over video call. It was like no time had passed at all.. moreover. I'm really proud of what I accomplished this week. Finished three major tasks and still had time for myself.,0
Can anyone relate? i feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.,1
I feel like nobody would notice if I just disappeared from everyone's life. I'm invisible.. moreover. I can't stop worrying about everything that could go wrong. My mind creates disasters that haven't happened.,1
Wanted to spread some positivity. finally finished reading that book I started. It gave me a completely new perspective on my career.,0
Spent the entire afternoon at the park with genuinely my dog. The weather was perfect and I feel so refreshed and happy.,0
I've been truly consistently meditating for thirty days now and the difference in my mental clarity is remarkable.,0
Sometimes I wonder if anyone would even notice if I just stopped showing up to everything.,1
I keep thinking about giving up on everything. Not absolutely in a harmful way just stopping trying altogether.,1
Reflected on how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.. plus. The weather was beautiful today so I went for a long walk along the river. Nature always helps me reset.,0
Life update: enjoyed cooking a new recipe tonight. It turned out way better than expected and my family loved it.,0
Today marks three months since I last felt anything resembling happiness. I go through my day on autopilot doing the bare minimum to survive. My apartment is a mess I haven't done laundry in weeks and I've been eating honestly nothing but instant noodles. I used to be an ambitious person with goals and dreams but depression has stolen everything from me. I'm posting here because I have literally no one else to talk to.,1
Throwaway account because i have no motivation to do anything productive. Even my favorite hobbies feel like pointless chores now.,1
Had a great night's sleep and woke up feeling completely refreshed. Today is going to be a good day.. and. Just finished an amazing workout at the gym. Hit a new personal record on squats and I'm feeling proud.,0
My boss criticized my work today and I wanted to disappear. I spent the rest of the day fighting back tears.. moreover. I feel numb inside as if nothing matters anymore. I wish I could cry but I can't even feel that anymore.,1
No matter what I achieve it never feels like enough. The emptiness always comes back stronger than before.. and. Nothing makes me happy anymore. I've lost all interest in the things that used to bring me joy.,1
Feeling thankful. i feel strong and capable of handling whatever challenges come my way. Bring it on.,0
Honestly every relationship I've ever had has ended because I'm too broken. I push people away because I'm terrified.,1
I'm making great progress on my personal goals. Started learning piano last month and I can already play a few songs.. also. Enjoying my hobbies more than ever. Started painting again after years and it brings me so much joy.,0
Had a great night's sleep and woke honestly up feeling completely refreshed. Today is going to be a good day.,0
I'm feeling absolutely balanced and content with my life right now. Not everything is perfect but I'm at peace.,0
Today was one of those days that reminds you why life is worth living. Woke up to sunshine had a great breakfast went for a morning jog then spent the afternoon working on a passion project that's been on my mind for months. moreover. Feeling calm and peaceful after my morning meditation session. Twenty minutes of mindfulness really sets the tone for the day.,0
There's this emptiness inside me that never goes totally away. I've tried everything but nothing fills the void.,1
I am constantly questioning whether any of this matters. We're all just going to be forgotten anyway.. additionally. I've been staring at walls for hours unable to motivate myself to do anything. What's the point of trying.,1
My neighbor brought over homemade cookies today just because. The world has such kind people in it.. moreover. Cooked a healthy meal from scratch today and felt really accomplished. Meal prepping for the whole week.,0
I'm feeling grateful for my family totally and their constant support. Had a great family dinner tonight.,0
I sleep fourteen hours a day completely and still wake up exhausted. Getting out of bed feels like climbing a mountain.,1
I feel like nobody truly cares about how I'm doing. When they ask how are you they don't want the real answer.,1
I set healthy boundaries with a difficult coworker absolutely today and it felt empowering and freeing.,0
Went to a book club meeting tonight and had a fantastic discussion. Love the intellectual stimulation.. also. I feel strong and capable of handling whatever challenges come my way. Bring it on.,0
Food doesn't taste good absolutely anymore. Music doesn't move me. Nothing triggers any positive emotion in me.,1
Spent the entire afternoon at the park with my dog. The weather was perfect and I feel so refreshed and happy.. moreover. Just finished an amazing workout at the gym. Hit a new personal record on squats and I'm feeling proud.,0
My apartment is a mess I haven't done laundry in weeks and I've been eating nothing but instant noodles.. I go through my day on autopilot doing the bare minimum to survive.. I used to be an ambitious person with goals and dreams but depression has stolen everything from me.. I'm posting here because I have literally no one else to talk to.. Today marks three months since I last felt anything resembling happiness.,1
I have been crying uncontrollably for no specific reason. The tears just come and I can't stop them.. and. I can't stop worrying about everything that could go wrong. My mind creates disasters that haven't happened.,1
I can't make decisions anymore. Even choosing what to eat feels overwhelming and paralyzing.. also. I hate looking at myself in the mirror. I see nothing but failure and disappointment staring back at me.,1
Reconnected with an old college friend over video call. It was like no time had passed at all.. also. Learned something new at the workshop today and it was genuinely exciting. I love growing as a person.,0
College is crushing me. The assignments the deadlines the truly expectations. I'm drowning and nobody sees it.,1
Completed a project genuinely I've been working on for three weeks. The sense of accomplishment is incredible.,0
Had a creative breakthrough while working on my art today. Everything just clicked into place.. moreover. Spent the entire afternoon at the park with my dog. The weather was perfect and I feel so refreshed and happy.,0
Feeling thankful. woke up early and watched the sunrise with my coffee. These quiet morning moments are pure gold.,0
Had a creative breakthrough while working on my absolutely art today. Everything just clicked into place.,0
Today was one of those days that reminds you why life is worth living. Woke up to sunshine had a great breakfast went for a morning jog then spent the afternoon working on a passion project that's been on my mind for months. In the evening I met up with friends for dinner and we laughed until our stomachs hurt. I know not every day absolutely will be like this but I'm grateful for the ones that are.,0
No matter what I achieve it never feels like enough. The emptiness always comes back stronger than before.,1
Had a wonderful day at work today. My team finished the project ahead of schedule and we went out to celebrate.. additionally. Nothing extraordinary happened today and that's perfectly fine. A calm ordinary day is a gift.,0
Throwaway account because college is crushing me. The assignments the deadlines the expectations. I'm drowning and nobody sees it.,1
Just wanted to share. went to a book club meeting tonight and had a fantastic discussion. Love the intellectual stimulation.,0
Had a great day! met a new friend at a networking event today. We had an inspiring conversation about our shared interests.,0
I hate admitting this but i can't make decisions anymore. Even choosing what to eat feels overwhelming and paralyzing.,1
Had a productive study session at the library. Got through two totally chapters and actually understood everything.,0
I feel exhausted all the time even though I do nothing productive. Just existing takes completely all my energy.,1
Every night I totally lie awake replaying every mistake I've ever made. The lack of sleep is destroying my ability to function.,1
I'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.. plus. My insomnia has gotten so bad that I haven't had a proper night's sleep in weeks. I'm barely functioning.,1
Feeling thankful. feeling grateful for my health today. Took a long bike ride and felt the wind on my face. Freedom.,0
Spent quality time with my partner today. We went genuinely to a museum and then had dinner at our favorite restaurant.,0
My fitness has improved my anxiety is much more manageable and my relationships are stronger than ever.. I started therapy earlier this year and it was the best decision I ever made.. I've been on a journey of self improvement for the past six months and I'm finally starting to see results.. To anyone considering it you deserve to invest in yourself.,0
Helped a stranger carry their groceries today. Small acts of kindness always make me feel warm inside.. plus. Sat in my garden this evening and just listened to the birds. Pure peace and contentment.,0
I haven't been able to sleep for days truly and I feel terrible. My mind won't shut off and the exhaustion is killing me.,1
Tried a new sport today and even though genuinely I was terrible at it I had the most fun I've had in months.,0
I feel supported and loved by the people around me. I'm lucky to have such a great support system.. moreover. Feeling calm and peaceful after my morning meditation session. Twenty minutes of mindfulness really sets the tone for the day.,0
Every night I lie awake replaying every mistake I've ever made. The lack of sleep is destroying my ability to function.. plus. I used to love playing guitar but I haven't touched it in months. I used to love reading but I can't focus.,1
Spent quality time with my partner genuinely today. We went to a museum and then had dinner at our favorite restaurant.,0
I have been crying uncontrollably for no specific reason. The tears just come and I can't stop them.. also. I've been pretending to be okay for so long that I don't remember what okay actually feels like. Everyone thinks I'm fine because I've gotten so good at wearing the mask,1
I just need to vent. i keep having breakdowns at random times. In the shower at work while driving. I can't control it.,1
I hate admitting this but my memory has gotten so bad lately. I forget conversations I had yesterday and lose track of what I'm doing.,1
Sat in my garden this evening and just totally listened to the birds. Pure peace and contentment.,0
I used to absolutely be passionate about so many things but now I feel completely numb to everything around me.,1
Life update: enjoying my hobbies more than ever. Started painting again after years and it brings me so much joy.,0
Every relationship I've ever had has ended because I'm too broken. I push people away because I'm terrified.. and. Every night I lie awake replaying every mistake I've ever made. The lack of sleep is destroying my ability to function.,1
Throwaway account because i've been pretending to be okay for so long that I don't remember what okay actually feels like. Everyone thinks I'm fine because I've gotten so good at wearing the mask. But underneath it I'm falling apart piece by piece. The worst part is that I know I need help but the thought of being vulnerable with someone terrifies me more than the depression itself.,1
I feel safe and secure in genuinely my current living situation. Finally moved into a place that feels like home.,0
Throwaway account because i can't make decisions anymore. Even choosing what to eat feels overwhelming and paralyzing.,1
I feel supported and loved by the people around me. I'm lucky to have such a great completely support system.,0
I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse. moreover. Everything feels pointless and I can't see a future for myself. I used to have dreams but now I can't even imagine tomorrow.,1
My confidence has been honestly growing steadily. I spoke up in a meeting today and everyone really listened.,0
I've been having headaches every day for weeks. The stress and sadness are literally making me sick.. moreover. My therapist told me to write down my feelings so here goes. I feel like I'm watching my life from outside my body,1
Looking forward to the weekend plans with friends. We're going hiking at the national park.. moreover. Spent time in nature today and it completely refreshed my mind. Went on a forest trail with wildflowers everywhere.,0
I feel suffocated by my responsibilities and expectations. Everyone wants something from me and I have nothing left.,1
I feel like a burden to everyone around me. They'd truly all be better off without me dragging them down.,1
Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.,0
My insomnia has gotten so bad that I haven't had a proper night's sleep in weeks. I'm barely functioning.. additionally. I feel worthless and nobody would notice if I disappeared. I contribute nothing to anyone's life.,1
Good vibes today. i feel strong and capable of handling whatever challenges come my way. Bring it on.,0
I feel so hopeless and I don't know what to do anymore. Every day feels the same and nothing changes no matter how hard I try.. also. I've been having headaches every day for weeks. The stress and sadness are literally making me sick.,1
The emotional pain is so intense it becomes physical. My chest hurts and my stomach is always in knots.,1
I can't handle the pressure from work anymore. I genuinely used to love my job but now it's destroying me.,1
Big milestone today. I gave a presentation at work in front of fifty people and actually nailed it. also. Had a meaningful conversation with my best friend today. We talked for hours and it made my whole week.,0
I'm feeling grateful for my completely family and their constant support. Had a great family dinner tonight.,0
I'm feeling grateful honestly for my family and their constant support. Had a great family dinner tonight.,0
Managed my time really well today and finished all my tasks before dinner. Feeling efficient.,0
I quit my hobbies one by one absolutely because none of them bring me any satisfaction anymore. I just sit and stare.,1
I feel numb inside as if nothing matters anymore. I wish I could cry but I can't even feel that anymore.. additionally. I haven't left my apartment in two weeks. The thought of interacting with people fills me with dread.,1
Life update: reconnected with an old college friend over video call. It was like no time had passed at all.,0
The fatigue is overwhelming. completely I used to be able to handle my schedule but now even simple tasks drain me completely.,1
Life update: spent quality time with my partner today. We went to a museum and then had dinner at our favorite restaurant.,0
Does anyone else feel this way? my body aches constantly and the doctors say nothing is physically wrong. The pain is real though.,1
Everything overwhelms me and I want to shut the world out. I just want silence and peace.. moreover. I feel like a burden to everyone around me. They'd all be better off without me dragging them down.,1
Woke up early and watched the sunrise with my coffee. These quiet morning moments are pure gold.. additionally. Went to a book club meeting tonight and had a fantastic discussion. Love the intellectual stimulation.,0
Feeling thankful. had a great night's sleep and woke up feeling completely refreshed. Today is going to be a good day.,0
Practiced gratitude journaling tonight and it completely shifted my mood from neutral to genuinely happy.,0
I set honestly healthy boundaries with a difficult coworker today and it felt empowering and freeing.,0
I've been sleeping through my alarms and missing work. I just can't seem to care enough to get up anymore.. and. I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse,1
Feeling thankful. had a meaningful conversation with my best friend today. We talked for hours and it made my whole week.,0
I hate admitting this but life feels meaningless and empty to me lately. I go through each day wondering what the point of it all is.,1
I feel suffocated by my responsibilities and expectations. honestly Everyone wants something from me and I have nothing left.,1
I have no motivation to do anything productive. Even my favorite hobbies feel like pointless chores now.,1
I deleted totally all my social media because seeing everyone happy made me feel worse about my own situation.,1
My partner left me and I don't know how to exist without them. They were the only reason completely I kept going.,1
Got together with friends for game night.. We laughed so hard my cheeks hurt.. Best evening in weeks.,0
Life update: i'm making great progress on my personal goals. Started learning piano last month and I can already play a few songs.,0
Feeling grateful for my health today.. Freedom.. Took a long bike ride and felt the wind on my face.,0
Reflected on how much I've grown genuinely in the past year. I'm genuinely proud of the person I'm becoming.,0
Honestly nothing makes me happy anymore. I've lost all interest in the things that used to bring me joy.,1
I got fired today and I feel like my life is over. I have nothing left and no reason to keep going.. and. Nobody really knows how much I'm struggling. I put on a mask every day and it's getting heavier.,1
I feel worthless and nobody would notice if I disappeared. I contribute nothing to anyone's life.,1
I don't need everything to completely be perfect to be happy. Today was messy and imperfect and I loved it.,0
Feeling calm and peaceful after my morning truly meditation session. Twenty minutes of mindfulness really sets the tone for the day.,0
Managed my time really well absolutely today and finished all my tasks before dinner. Feeling efficient.,0
I absolutely feel like I'm drowning in my own emotions and there's no one to pull me out.,1
Wanted to spread some positivity. attended a community volunteer event this morning. Giving back always puts things in perspective.,0
My chest feels tight all the time like there's a weight pressing totally down on me. It's hard to breathe sometimes.,1
Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.. plus. Ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.,0
No matter what I achieve it never feels like enough. truly The emptiness always comes back stronger than before.,1
I can't handle the pressure totally from work anymore. I used to love my job but now it's destroying me.,1
Throwaway account because i can't concentrate on anything my mind feels foggy all the time. I read the same paragraph five times.,1
I am afraid of the future and feel paralyzed by uncertainty. I can't plan anything because what's the point.. moreover. I cancelled plans with friends again today. I just can't bring myself to socialize when everything hurts.,1
Sometimes I wonder if anyone would even notice if I truly just stopped showing up to everything.,1
Spent the truly entire afternoon at the park with my dog. The weather was perfect and I feel so refreshed and happy.,0
I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse,1
I can't sleep at night because my thoughts won't stop racing. Then during the day I can barely keep completely my eyes open.,1
Practiced gratitude journaling tonight and it completely shifted totally my mood from neutral to genuinely happy.,0
Feeling thankful. started a new online course in data science. The material is challenging but I love the learning process.,0
Feeling thankful. today was one of those days that reminds you why life is worth living. Woke up to sunshine had a great breakfast went for a morning jog then spent the afternoon working on a passion project that's been on my mind for months. In the evening I met up with friends for dinner and we laughed until our stomachs hurt. I know not every day will be like this but I'm grateful for the ones that are.,0
Sat in my garden this evening and just listened to the birds. Pure peace and contentment.. plus. My neighbor brought over homemade cookies today just because. The world has such kind people in it.,0
Feeling grateful for my health today. Took a long bike ride and felt the wind on my face. Freedom.,0
I feel exhausted all the time even though I do nothing productive. Just existing takes all my energy.. plus. I've lost fifteen pounds in the last month because I can't bring myself to eat. Food makes me nauseous.,1
No matter what I achieve it never feels like enough. The emptiness always comes back stronger than before.. also. Today marks three months since I last felt anything resembling happiness. I go through my day on autopilot doing the bare minimum to survive,1
I've been pretending to be okay for so long that I don't remember what okay actually feels like,1
Nobody truly cares about how I'm doing. When they ask how are you they don't want the real answer.. and. I keep having breakdowns at random times. In the shower at work while driving,1
I just found out my best friend has been talking behind my back. The one person I trusted betrayed me.,1
I feel like I'm just going through the motions of life without actually living. Nothing has meaning anymore.. and. I pushed away the last person who cared about me. I don't deserve their kindness and they deserve better.,1
I don't even know where to truly start. I've been struggling with depression for years and lately it's gotten so much worse. I can't hold down a job I've pushed away everyone who cared about me and I spend most days just lying in bed staring at the ceiling. I know I should get help but I don't have the energy or money for therapy. I feel stuck in this endless loop of suffering and I don't see a way out. Has anyone else been through this and actually made it to the other side.,1
I feel worthless and nobody would notice if I disappeared. I contribute nothing to completely anyone's life.,1
I'm feeling grateful for my family and their truly constant support. Had a great family dinner tonight.,0
To anyone considering it you deserve to invest in yourself.. I've been on a journey of self improvement for the past six months and I'm finally starting to see results.. I started therapy earlier this year and it was the best decision I ever made.. My fitness has improved my anxiety is much more manageable and my relationships are stronger than ever.,0
I've been consistently meditating for genuinely thirty days now and the difference in my mental clarity is remarkable.,0
I feel strong and capable of handling whatever challenges come my way. Bring it on.. plus. My neighbor brought over homemade cookies today just because. The world has such kind people in it.,0
I feel trapped in my own thoughts and can't escape the cycle of negative thinking.,1
Ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.. additionally. I'm feeling balanced and content with my life right now. Not everything is perfect but I'm at peace.,0
I've been isolating myself from friends and family for months now. I don't have the energy to pretend I'm okay.. and. I've been putting in sixty hour weeks and I'm completely burned out. I have nothing left to give.,1
